pt1_cam1_Z,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_Z,pt2_cam2_X,pt2_cam2_Y
403.79,292.06,630.31,377.99,583.65,652.95
403.78,292.06,630.4,378.01,583.576506,658.382471
403.78,292.01,630.57,378.01,583.15,659.05
403.76,291.91,630.93,378,583.04,659.79
403.77,291.93,630.97,378,583.21,660.29
403.74,291.94,631,378.01,583.15,660.97
403.74,291.95,631.04,378.02,583.06,661.71
403.71,291.96,631.08,378.01,583.17,662.15
403.69,291.97,631.12,378.01,583.07,662.93
403.67,291.99,631.16,378.03,583.02,663.73
403.68,291.99,631.22,378.01,583.13,664.19
403.67,292,631.28,378.203873,583.03,664.86
403.64,292,631.34,377.99,583.13,665.26
403.62,292.01,631.41,377.99,583.05,666.01
403.58,292,631.48,378,582.95,666.74
403.57,291.84,631.89,377.96,583.03,667.03
403.56,291.85,631.92,377.97,583.04,667.44
403.6,291.85,631.94,377.99,583.04,668
403.57,291.86,631.96,377.98,582.89,668.69
403.53,291.87,631.98,379.662722,582.96,668.97
403,291.87,631.99,380,582.97,669.24
402.98,291.88,632,380,582.79,669.94
402.94,291.88,632,379.98,582.82,670.13
402.91,291.88,632.01,379.99,580.771978,671.306961
402.89,291.88,632.01,380.01,580.84,671.23
402.87,291.88,632.02,379.99,580.93,671.52
402.85,291.88,632.02,380,580.9,671.75
402.82,291.87,632.02,380.02,580.82,671.88
402.8,291.87,632.01,380.01,580.68,671.96
402.77,291.86,632,380.02,580.48,672.04
402.74,291.86,632,380.01,580.05,672.04
402.72,291.85,631.99,380.01,579.96,672.07
402.69,291.84,631.98,380,579.82,672.09
402.67,291.83,631.96,379.98,579.62,672.13
402.65,291.82,631.94,379.662722,578.902293,672.230138
402.59,291.8,631.92,380.149005,578.79,671.95
402.59,291.79,631.9,380,578.96,671.93
402.53,291.75,631.87,379.98,578.92,671.87
402.01,291.72,631.83,380.149005,578.71,671.81
401.99,291.69,631.79,380.149005,578.279065,673.153316
401.95,291.65,631.78,379.98,578.07,672.85
401.89,291.66,631.68,379.98,577.95,672.4
401.86,291.69,631.54,380.149005,577.87,671.96
401.84,291.88,631.05,380.02,577.87,671.64
401.8,291.85,631.01,380,577.66,670.76
401.77,291.81,630.96,379.98,576.87,669.49
401.74,291.76,630.92,380,576.01,667.94
401.72,291.7,630.86,379.98,575.19,666.37
401.68,291.65,630.8,379.99,576.40938,667.614249
401.65,291.55,630.8,376.745024,576.84,668
401.6,291.34,630.82,376.745024,576.93,667.24
401.56,291.27,630.78,377.04,576.97,666.25
401.49,291.23,630.7,377,576.95,665.03
401.01,291.18,630.62,376.501882,577.02,664.01
400.97,291.14,630.52,377.01,577.08,663
400.93,291.32,629.98,377,577.17,662.01
400.89,291.22,629.94,376.99,577.25,660.99
400.85,291.14,629.9,376.99,577.39,659.99
400.8,291.09,629.83,375.043033,577.98,659.28
400.75,291.05,629.74,373.827326,578.37,658.72
400.71,291.04,629.63,373.827326,578.99,657.97
400.66,291.02,629.51,373.827326,579.32,656.98
400.63,291.15,629.02,373.98,579.58,656.05
400.59,291.1,628.95,373.99,579.7,655.04
400.53,291.06,628.89,374.02,579.82,654.02
400.04,291.03,628.81,374,579.91,652.98
399.99,290.99,628.71,373.99,579.96,651.94
399.96,290.97,628.6,373.827326,580.03,650.92
399.93,291.1,628.07,373.98,580.04,649.91
399.9,291.05,628.01,372.125336,580.05,648.91
399.87,291.02,627.95,370.909628,580.02,647.93
399.82,290.98,627.9,371.15277,579.98,646.96
399.77,290.95,627.84,371.01,579.92,646.07
399.75,290.91,627.77,371,580.17,645.52
399.8,290.87,627.69,370.98,580.22,644.72
399.75,290.84,627.58,370.96,580.08,643.81
399.7,290.96,627.11,371.15277,579.84,642.89
399.65,290.92,627.07,371.15277,579,641.5
399.59,290.87,627.03,370.99,579.837136,635.303025
399.55,290.81,627,371.15277,579.9,634.23
399.47,290.74,626.97,371.03,580.08,633.74
399.01,290.68,626.93,371.15277,579.96,632.99
398.97,290.64,626.9,371.02,579.84,632.25
398.94,290.58,626.88,371.15277,580.03,631.8
398.91,290.49,626.89,370.95,579.88,631.05
398.88,290.29,626.93,371.15277,579.99,630.51
398.84,290.23,626.91,371.01,579.91,629.95
398.81,290.2,626.89,368.478213,579.81,629.31
398.77,290.17,626.86,368.478213,579.91,628.88
398.72,290.13,626.85,368,579.73,628.18
398.67,290.1,626.82,365.074232,579.9,627.85
398.62,290.08,626.81,367.262506,579.65,627.14
398.58,290.05,626.8,367.262506,579.23,626.73
398.52,290.02,626.8,367.505647,579.02,626.12
398.01,290,626.81,368.03,580.771978,622.378535
397.98,289.97,626.8,368.01,581.03,621.61
397.94,289.94,626.82,367.748789,580.98,621.16
397.93,289.9,626.82,367.748789,580.89,620.9
397.91,289.89,626.84,368.02,580.66,620.51
398.04,289.86,626.86,367.99193,581.083593,619.147412
